key,first_category_id,sales_tier,stockout_tier,fit_stockout_rate,donors_model_fit,donors_tuning,donors_calibration
439019,4,high,high,0.29270833333333335,24,4,0
439058,15,low,high,0.21875,31,7,10
439250,16,low,mid,0.16875,38,5,10
439424,16,low,mid,0.21041666666666667,38,7,8
439500,4,high,high,0.259375,31,8,9
441041,4,high,high,0.3645833333333333,25,13,12
441058,15,low,high,0.228125,24,6,9
441076,8,high,mid,0.17916666666666667,39,12,11
441207,4,high,mid,0.18333333333333332,32,6,9
441219,8,mid,low,0.09270833333333334,48,9,11
441415,7,mid,low,0.12083333333333333,39,10,10
441424,16,mid,mid,0.18958333333333333,36,8,11
441437,7,low,low,0.13541666666666666,42,6,8
441580,29,high,high,0.28125,17,6,1
441644,23,low,high,0.2552083333333333,27,14,10
441797,4,low,high,0.2875,33,10,9
441810,4,high,high,0.315625,29,12,12
442072,25,mid,low,0.13229166666666667,42,8,12
442135,4,mid,low,0.12291666666666666,46,11,9
442215,4,high,high,0.28854166666666664,16,6,9
442222,21,mid,high,0.23541666666666666,24,10,6
442259,21,low,mid,0.17604166666666668,38,12,8
442291,16,high,mid,0.19583333333333333,31,9,6
442374,18,low,mid,0.16354166666666667,39,13,11
442411,28,mid,high,0.24270833333333333,41,12,13
442489,21,mid,low,0.12083333333333333,44,10,6
442596,29,high,high,0.275,17,2,1
442806,21,low,high,0.3541666666666667,21,9,6
446004,29,high,mid,0.1625,30,9,11
446017,20,high,low,0.15833333333333333,40,10,12
446215,4,high,high,0.26979166666666665,17,3,6
446489,21,low,low,0.15625,35,11,6
446549,31,high,mid,0.20416666666666666,37,13,12
446634,16,mid,mid,0.21666666666666667,29,5,6
449018,4,low,high,0.27708333333333335,28,5,8
449019,4,high,high,0.3333333333333333,23,5,2
449119,20,high,low,0.14583333333333334,30,8,9
449135,4,low,low,0.12916666666666668,42,11,13
449253,10,mid,low,0.059375,52,12,10
449345,16,mid,high,0.2916666666666667,28,10,7
449387,31,mid,low,0.07916666666666666,47,10,5
449422,16,mid,low,0.159375,38,10,9
449567,20,high,low,0.15,36,11,13
449578,4,high,low,0.14375,41,10,9
449596,29,high,mid,0.2,21,2,4
449628,21,low,mid,0.20416666666666666,32,7,9
449686,0,low,high,0.26666666666666666,19,6,6
449740,29,mid,mid,0.19479166666666667,22,9,2
449779,20,low,low,0.15625,36,12,10
449810,4,high,high,0.265625,28,12,11
452090,4,high,high,0.33229166666666665,34,10,7
452136,4,low,high,0.30625,25,10,13
452138,27,low,low,0.09791666666666667,41,10,9
452215,4,high,high,0.2520833333333333,18,7,7
452222,21,low,mid,0.17708333333333334,32,11,11
452296,16,mid,mid,0.20520833333333333,26,8,7
452300,20,high,high,0.2625,18,11,11
452515,20,mid,mid,0.1625,40,8,14
452662,10,mid,low,0.06354166666666666,50,9,12
452682,10,high,low,0.09270833333333334,50,13,6
452715,10,mid,mid,0.19166666666666668,37,13,11
452774,4,low,mid,0.19895833333333332,38,13,8
452775,4,high,low,0.11666666666666667,34,5,8
452797,4,low,high,0.30520833333333336,30,10,11
461019,4,high,high,0.30833333333333335,25,7,8
461021,4,low,high,0.30104166666666665,21,7,4
461026,4,mid,high,0.27291666666666664,26,5,8
461070,4,high,high,0.24375,23,10,3
461140,4,low,high,0.22604166666666667,35,8,13
461166,20,high,low,0.14583333333333334,33,4,12
461244,5,mid,low,0.121875,41,8,10
461370,24,high,mid,0.178125,29,12,9
461631,16,high,low,0.13958333333333334,38,12,4
461769,20,high,low,0.13229166666666667,37,10,8
461783,22,mid,mid,0.165625,40,11,15
461810,4,high,high,0.25416666666666665,32,14,8
461834,28,high,high,0.49270833333333336,9,0,7
467215,4,high,high,0.46041666666666664,14,4,9
467300,20,high,high,0.31875,14,12,9
467422,16,mid,mid,0.20833333333333334,35,9,12
467500,4,high,high,0.24583333333333332,29,12,9
467554,4,mid,high,0.5145833333333333,17,8,8
467600,29,mid,high,0.390625,12,6,5
467728,20,mid,low,0.11145833333333334,46,7,12
467769,20,mid,mid,0.20520833333333333,29,10,9
468018,4,low,high,0.22395833333333334,31,7,7
468122,20,high,high,0.22604166666666667,26,11,10
468150,8,low,low,0.10833333333333334,45,8,9
468345,16,mid,high,0.271875,29,8,10
468351,4,high,low,0.140625,37,7,11
468481,24,high,mid,0.19479166666666667,26,12,7
468596,29,high,mid,0.21041666666666667,18,9,7
468644,23,low,mid,0.18125,34,14,12
468694,5,low,mid,0.18333333333333332,40,13,15
468834,28,high,high,0.4041666666666667,14,3,11
471018,4,low,high,0.2520833333333333,26,7,7
471074,21,low,high,0.29270833333333335,12,1,6
471122,20,high,mid,0.19791666666666666,24,9,10
471215,4,high,high,0.46041666666666664,1,3,7
471295,16,low,high,0.2375,25,8,6
471487,11,low,mid,0.2125,31,11,5
471549,31,high,low,0.13854166666666667,43,10,12
471563,16,low,high,0.2625,25,7,6
471580,29,high,high,0.384375,9,2,5
471762,3,mid,mid,0.184375,40,12,13
471805,16,low,high,0.3333333333333333,18,10,4
471810,4,high,mid,0.20416666666666666,33,12,10
471847,20,mid,mid,0.178125,29,7,13
481122,20,high,high,0.24583333333333332,25,8,9
481140,4,low,high,0.33958333333333335,25,8,11
481214,8,mid,low,0.13020833333333334,45,10,13
481290,16,high,mid,0.1875,24,9,6
481345,16,high,mid,0.19791666666666666,30,7,10
481368,18,low,mid,0.20625,29,10,5
481486,20,high,mid,0.16875,29,11,12
481487,11,low,low,0.15104166666666666,35,13,9
481650,10,mid,high,0.39791666666666664,27,12,8
481719,10,mid,mid,0.196875,24,8,6
481834,28,high,high,0.6895833333333333,0,0,7
487026,4,low,mid,0.16875,35,3,11
487076,8,high,low,0.15416666666666667,41,14,9
487077,8,low,high,0.2875,32,9,2
487118,4,high,low,0.10416666666666667,41,9,8
487140,4,low,mid,0.19791666666666666,35,8,12
487418,24,mid,high,0.21770833333333334,33,13,12
487486,20,high,mid,0.165625,32,8,11
487578,4,high,low,0.13229166666666667,43,10,13
487759,10,high,low,0.11145833333333334,35,6,10
488006,20,mid,mid,0.20833333333333334,29,8,9
488021,4,mid,high,0.23125,27,5,6
488135,4,mid,low,0.09479166666666666,45,9,12
488596,29,high,high,0.24791666666666667,18,6,5
488650,10,low,high,0.43125,21,9,10
488847,20,low,mid,0.19895833333333332,32,13,12
489018,4,low,mid,0.21666666666666667,34,7,5
489117,4,high,high,0.23020833333333332,16,8,7
489201,8,mid,low,0.14479166666666668,39,13,10
489296,16,high,high,0.24791666666666667,20,12,7
489379,29,low,high,0.5114583333333333,8,5,8
489611,24,high,low,0.146875,40,11,9
489631,16,high,mid,0.21666666666666667,29,11,5
489635,16,low,mid,0.18125,34,8,6
489764,18,mid,low,0.14479166666666668,38,9,10
489768,5,low,mid,0.18125,47,12,14
489810,4,high,mid,0.18854166666666666,36,10,9
489834,28,high,high,0.634375,0,0,5
494011,18,mid,mid,0.171875,39,12,9
494076,8,high,mid,0.19270833333333334,38,11,10
494099,8,low,high,0.23125,35,13,10
494127,20,low,high,0.221875,33,11,13
494135,4,mid,low,0.10416666666666667,46,9,10
494136,4,low,high,0.290625,25,9,10
494310,16,low,mid,0.19479166666666667,31,9,8
500058,15,low,mid,0.18333333333333332,33,7,11
500116,10,high,low,0.09791666666666667,41,6,1
500306,7,mid,low,0.12083333333333333,42,10,10
500363,4,mid,low,0.13854166666666667,44,8,12
500379,29,low,high,0.6145833333333334,4,3,1
500486,20,high,mid,0.2,28,11,12
500554,4,mid,high,0.26145833333333335,30,11,13
500634,16,low,high,0.228125,33,7,10
500666,21,high,low,0.15416666666666667,34,12,8
500670,31,low,low,0.11354166666666667,47,10,11
500810,4,high,high,0.2708333333333333,31,12,11
500829,11,low,mid,0.1875,39,5,14
500834,28,high,high,0.5239583333333333,5,4,10
502041,4,high,mid,0.17083333333333334,43,12,15
502108,8,mid,mid,0.16979166666666667,38,10,5
502200,8,low,mid,0.19895833333333332,33,13,11
502422,16,high,mid,0.16145833333333334,36,8,8
502677,7,low,low,0.12604166666666666,41,11,11
502715,10,mid,mid,0.16770833333333332,38,10,13
502783,22,mid,high,0.259375,35,10,14
511006,20,low,high,0.29583333333333334,19,11,7
511250,16,mid,low,0.10625,44,7,8
511411,28,low,mid,0.16875,45,13,14
517026,4,high,mid,0.18229166666666666,34,9,8
517071,4,high,low,0.08958333333333333,43,13,10
517093,21,mid,mid,0.2125,30,9,11
517108,8,mid,low,0.125,42,8,6
517214,8,high,mid,0.171875,41,13,15
517290,16,high,mid,0.178125,31,8,9
517633,16,mid,high,0.2947916666666667,25,7,10
517691,21,high,low,0.14583333333333334,35,11,10
521004,29,high,high,0.22916666666666666,30,12,9
521006,20,mid,high,0.25729166666666664,21,10,8
521023,4,mid,high,0.2375,33,14,9
521063,28,low,low,0.11875,49,3,13
521077,8,mid,high,0.3958333333333333,16,3,3
521090,4,low,high,0.775,6,7,4
521135,4,mid,mid,0.16666666666666666,41,10,3
521190,4,mid,low,0.11458333333333333,45,12,5
521219,8,mid,low,0.046875,53,8,12
521359,20,low,low,0.12083333333333333,39,11,6
521583,27,mid,low,0.10416666666666667,47,10,9
521628,21,low,high,0.22916666666666666,32,9,6
521806,21,low,high,0.32708333333333334,24,12,6
521829,11,low,high,0.2833333333333333,31,8,5
522011,18,mid,low,0.13958333333333334,43,13,8
522345,16,mid,mid,0.19791666666666666,33,10,8
522387,31,mid,low,0.109375,41,10,7
522634,16,low,mid,0.21145833333333333,33,7,7
522644,23,mid,mid,0.18645833333333334,31,13,11
522684,15,mid,mid,0.16354166666666667,36,14,7
525136,4,low,high,0.23854166666666668,32,9,6
525554,4,mid,high,0.2375,32,11,12
525634,16,low,high,0.253125,21,7,8
530004,29,high,low,0.15625,32,7,9
530093,21,low,mid,0.19166666666666668,34,9,7
530224,16,mid,high,0.4479166666666667,0,0,0
530367,5,low,low,0.10729166666666666,51,13,12
530419,24,mid,low,0.13645833333333332,41,9,11
530578,4,high,mid,0.19375,37,10,10
530763,18,mid,low,0.11041666666666666,43,8,8
535076,8,high,high,0.23020833333333332,33,13,10
535090,4,mid,high,0.4552083333333333,21,5,1
535122,20,high,mid,0.19583333333333333,29,8,8
535190,4,high,low,0.1375,34,10,5
535207,4,high,high,0.22083333333333333,26,6,8
535351,4,high,mid,0.1625,33,9,5
535415,7,low,low,0.125,38,7,10
535645,24,mid,low,0.14270833333333333,38,7,10
535769,20,high,low,0.12395833333333334,40,11,7
535803,7,low,high,0.22604166666666667,28,12,6
535822,20,low,high,0.34791666666666665,30,10,10
535829,11,low,high,0.228125,33,7,11
536041,4,mid,high,0.5,18,11,11
536115,10,mid,mid,0.21354166666666666,43,15,11
536166,20,high,low,0.096875,40,5,14
536218,8,mid,mid,0.16145833333333334,36,11,12
536250,16,low,mid,0.16354166666666667,41,8,12
536300,20,high,high,0.23229166666666667,20,10,12
540127,20,mid,low,0.10416666666666667,40,8,12
540200,8,low,high,0.2677083333333333,26,7,10
540259,21,low,mid,0.19270833333333334,41,11,10
540691,21,high,low,0.134375,33,8,6
540793,14,low,mid,0.1875,39,11,11
540858,15,low,mid,0.178125,36,13,7
548090,4,mid,high,0.30520833333333336,29,4,6
548122,20,mid,mid,0.21354166666666666,28,9,9
551006,20,low,high,0.3125,16,9,11
551038,5,low,mid,0.203125,35,12,7
551190,4,high,low,0.12083333333333333,39,11,6
551250,16,low,mid,0.16354166666666667,35,9,8
551253,10,mid,low,0.027083333333333334,55,12,9
551296,16,low,high,0.221875,29,8,6
551452,29,low,mid,0.2,27,5,5
551802,5,high,low,0.14791666666666667,47,14,15
552041,4,high,mid,0.19270833333333334,40,8,12
552370,24,high,low,0.15,36,14,7
552467,5,high,mid,0.17291666666666666,45,13,12
552480,8,low,low,0.11770833333333333,44,11,11
552580,29,high,high,0.21979166666666666,21,8,4
552638,16,mid,high,0.22291666666666668,30,14,9
552644,23,low,high,0.2604166666666667,28,12,10
554063,28,mid,low,0.13020833333333334,42,4,14
554079,4,high,low,0.1125,45,10,8
554088,4,low,high,0.24895833333333334,32,8,12
554115,10,mid,high,0.2375,40,15,15
554117,4,high,mid,0.19791666666666666,31,14,7
554363,4,high,low,0.15729166666666666,43,11,10
554411,28,mid,high,0.2791666666666667,40,10,15
554470,16,low,mid,0.18229166666666666,36,4,8
554536,5,low,mid,0.171875,37,11,10
554628,21,low,mid,0.209375,36,8,11
554662,10,high,low,0.09375,51,11,11
554834,28,high,high,0.5635416666666667,5,0,10
554841,0,mid,high,0.246875,35,13,7
555005,31,low,high,0.26875,31,5,10
555019,4,high,high,0.278125,27,7,3
555027,4,high,low,0.10208333333333333,50,11,10
555041,4,high,high,0.38333333333333336,27,10,14
555074,21,high,mid,0.19479166666666667,14,4,5
555109,8,mid,low,0.15729166666666666,36,11,6
555213,4,low,high,0.22916666666666666,34,10,10
555240,4,high,low,0.1375,41,8,12
555276,8,low,low,0.14791666666666667,43,7,8
555310,16,mid,low,0.15416666666666667,35,8,4
555359,20,low,mid,0.16875,40,7,9
555567,20,high,mid,0.16770833333333332,34,12,9
555632,16,low,high,0.24791666666666667,29,10,5
555764,18,mid,mid,0.16354166666666667,43,11,9
555765,18,mid,mid,0.18645833333333334,41,13,8
555783,22,high,mid,0.20416666666666666,40,12,14
555822,20,low,mid,0.16770833333333332,36,10,8
555847,20,high,low,0.14479166666666668,37,11,12
556004,29,high,low,0.13854166666666667,35,10,11
556016,8,low,high,0.22916666666666666,33,13,8
556018,4,low,mid,0.19791666666666666,36,7,7
556028,4,low,mid,0.196875,33,11,13
556115,10,low,high,0.29791666666666666,38,15,15
556118,4,high,mid,0.1625,35,10,8
556379,29,mid,high,0.5052083333333334,10,11,9
556413,24,high,high,0.25416666666666665,20,7,5
556486,20,high,low,0.13229166666666667,37,9,12
556549,31,high,mid,0.16875,39,10,11
556650,10,mid,high,0.39479166666666665,27,12,11
556774,4,mid,high,0.24791666666666667,34,11,10
556843,4,low,high,0.3458333333333333,27,8,13
557017,20,mid,mid,0.175,35,10,14
557071,4,high,low,0.14375,37,12,9
557074,21,mid,high,0.24479166666666666,20,4,5
557119,20,high,mid,0.18541666666666667,23,7,6
557140,4,mid,mid,0.17916666666666667,37,6,12
557250,16,mid,low,0.14270833333333333,37,9,7
557345,16,high,high,0.25833333333333336,27,10,5
557411,28,mid,low,0.13958333333333334,49,13,15
557630,16,low,high,0.31979166666666664,26,4,7
557638,16,high,mid,0.19583333333333333,32,7,8
557764,18,mid,low,0.11145833333333334,44,11,5
557816,27,low,high,0.275,7,2,1
562019,4,high,high,0.3416666666666667,18,9,1
562041,4,high,high,0.22395833333333334,34,9,8
562223,20,mid,low,0.146875,38,10,12
562290,16,low,mid,0.190625,29,10,9
562310,16,low,mid,0.17395833333333333,30,8,6
562416,24,low,mid,0.18958333333333333,36,11,11
562467,5,mid,mid,0.19270833333333334,43,14,12
562567,20,high,low,0.11666666666666667,36,12,9
562688,31,low,low,0.16041666666666668,41,8,8
562740,29,mid,high,0.2947916666666667,10,5,3
562783,22,high,mid,0.20416666666666666,38,10,15
562804,16,high,low,0.103125,39,9,8
562843,4,low,mid,0.215625,33,5,12
567006,20,mid,high,0.25,23,5,5
567140,4,low,high,0.26145833333333335,34,8,10
567150,8,low,low,0.16041666666666668,37,9,10
567207,4,high,mid,0.196875,31,3,8
567292,16,high,mid,0.16979166666666667,33,11,4
567628,21,low,mid,0.1875,38,10,10
567775,4,high,mid,0.17395833333333333,30,5,11
567834,28,high,high,0.5833333333333334,1,3,10
577018,4,low,high,0.22708333333333333,34,5,10
577093,21,low,high,0.284375,21,9,6
577099,8,high,low,0.11666666666666667,44,9,13
577190,4,high,low,0.0625,44,10,8
577220,8,mid,mid,0.18333333333333332,35,9,11
577293,16,low,low,0.08541666666666667,43,8,6
577296,16,mid,mid,0.178125,28,9,8
577486,20,high,mid,0.17395833333333333,34,10,9
577628,21,low,mid,0.18541666666666667,41,8,8
577783,22,high,high,0.29270833333333335,32,8,15
577796,4,high,mid,0.2,33,9,11
577855,5,low,low,0.14791666666666667,40,9,10
577858,15,low,high,0.253125,31,11,10
578041,4,high,high,0.225,39,12,11
578071,4,high,low,0.13645833333333332,42,12,9
578074,21,low,high,0.30104166666666665,5,4,4
578116,10,high,low,0.07708333333333334,49,9,8
578138,27,low,mid,0.171875,34,11,9
578465,27,low,low,0.12916666666666668,35,9,7
578474,27,low,mid,0.184375,31,10,6
578481,24,high,mid,0.19583333333333333,29,11,10
578486,20,high,mid,0.16875,32,9,9
578715,10,low,mid,0.17395833333333333,42,10,9
579004,29,high,mid,0.19375,27,11,12
579238,7,low,low,0.13125,48,12,12
579496,16,low,mid,0.21458333333333332,22,4,2
579635,16,low,high,0.2552083333333333,27,8,9
579699,30,low,mid,0.16770833333333332,36,12,9
579806,21,low,high,0.275,25,9,7
580290,16,high,mid,0.19791666666666666,25,4,5
580296,16,high,mid,0.19270833333333334,23,7,7
580422,16,mid,mid,0.16875,36,10,10
581009,31,low,low,0.06979166666666667,51,10,6
581070,4,high,high,0.21770833333333334,24,7,4
581074,21,mid,high,0.21770833333333334,15,3,4
581115,10,mid,low,0.14895833333333333,47,14,12
581291,16,mid,high,0.253125,27,11,9
581489,21,mid,low,0.14270833333333333,39,10,5
581567,20,high,mid,0.19166666666666668,32,13,11
581666,21,high,low,0.12291666666666666,32,13,7
583011,18,low,mid,0.165625,42,10,12
583345,16,mid,mid,0.16354166666666667,38,10,9
583666,21,high,low,0.11145833333333334,36,7,6
583686,0,low,high,0.25,17,3,10
586019,4,high,high,0.2916666666666667,27,8,5
586058,15,mid,high,0.21770833333333334,25,6,11
586079,4,mid,mid,0.16354166666666667,38,10,8
586117,4,high,high,0.24375,22,8,8
586296,16,mid,high,0.228125,26,11,9
586310,16,mid,low,0.15104166666666666,35,5,4
586424,16,low,high,0.271875,31,12,7
586467,5,high,mid,0.19895833333333332,40,14,15
586740,29,high,mid,0.20833333333333334,19,8,5
586810,4,high,mid,0.18645833333333334,38,13,11
593063,28,mid,low,0.09479166666666666,47,2,7
593080,21,mid,low,0.15104166666666666,40,9,10
593090,4,mid,high,0.5291666666666667,16,4,9
593194,18,low,mid,0.209375,28,11,8
593222,21,mid,mid,0.21666666666666667,26,11,6
593276,8,low,mid,0.17395833333333333,35,12,10
593300,20,high,high,0.24583333333333332,17,12,9
593321,18,low,mid,0.165625,37,13,9
593387,31,mid,low,0.11458333333333333,42,8,7
593416,24,mid,low,0.14583333333333334,38,10,9
593635,16,mid,mid,0.175,36,9,7
593843,4,mid,high,0.253125,30,7,15
595016,8,low,mid,0.18125,36,11,8
595077,8,mid,high,0.28958333333333336,30,7,4
595108,8,low,low,0.13541666666666666,38,7,5
595222,21,mid,mid,0.190625,30,9,8
595313,16,low,high,0.340625,7,3,1
595481,24,high,mid,0.18854166666666666,32,8,9
595600,29,mid,high,0.35625,15,6,3
595699,30,mid,low,0.13125,42,11,10
596067,18,low,low,0.140625,42,9,7
596079,4,mid,low,0.078125,49,10,7
596214,8,mid,low,0.10625,47,11,12
596291,16,high,high,0.21875,29,9,10
596500,4,mid,mid,0.165625,38,9,9
596816,27,low,mid,0.19375,14,0,1
596843,4,mid,mid,0.20729166666666668,32,11,15
596858,15,low,low,0.15,38,11,8
597077,8,mid,high,0.309375,28,8,7
597099,8,mid,low,0.14791666666666667,40,11,13
597122,20,mid,high,0.22083333333333333,27,8,10
597194,18,low,high,0.234375,29,5,7
597422,16,high,mid,0.16354166666666667,37,8,8
597577,24,mid,low,0.13541666666666666,38,8,9
597638,16,mid,high,0.22916666666666666,25,7,8
599063,28,mid,mid,0.16770833333333332,42,4,14
599122,20,high,mid,0.1875,29,12,9
599129,10,high,high,0.45729166666666665,19,3,4
599411,28,low,high,0.29583333333333334,37,5,14
599549,31,high,low,0.08854166666666667,48,12,13
599635,16,mid,low,0.10625,44,7,6
599834,28,high,high,0.65,3,0,5
599843,4,mid,mid,0.19583333333333333,34,9,11
612023,4,mid,low,0.14375,42,13,11
612117,4,high,low,0.06979166666666667,43,4,4
612118,4,high,low,0.09166666666666666,38,8,5
612549,31,high,low,0.11354166666666667,48,14,11
612802,5,high,mid,0.1875,42,14,15
621017,20,mid,mid,0.1875,34,11,14
621118,4,high,low,0.10625,36,7,6
621140,4,mid,mid,0.18854166666666666,34,9,10
621351,4,high,mid,0.21041666666666667,28,9,9
621439,21,mid,mid,0.20520833333333333,36,13,15
621650,10,mid,mid,0.18333333333333332,38,12,10
621707,7,mid,low,0.11666666666666667,39,11,5
621717,16,low,high,0.3,18,8,9
621847,20,mid,mid,0.171875,35,13,12
628006,20,low,high,0.2875,21,6,8
628070,4,high,mid,0.2125,29,8,2
628104,20,high,low,0.13333333333333333,38,5,9
628117,4,high,high,0.25,25,4,8
628127,20,mid,low,0.13020833333333334,39,10,11
628233,21,low,low,0.13958333333333334,38,9,7
628374,18,low,low,0.14479166666666668,43,13,12
628688,31,mid,low,0.11770833333333333,44,5,7
628740,29,high,mid,0.20520833333333333,22,5,7
635006,20,mid,high,0.28541666666666665,19,10,7
635580,29,high,mid,0.2,16,3,6
635769,20,high,low,0.10520833333333333,40,10,11
640074,21,low,high,0.2635416666666667,19,4,7
640247,16,low,high,0.24166666666666667,24,2,1
640293,16,mid,low,0.15208333333333332,38,10,5
640295,16,low,high,0.271875,22,6,3
647136,4,mid,high,0.24375,26,11,9
647259,21,mid,high,0.28229166666666666,27,14,8
647345,16,mid,high,0.23541666666666666,28,10,9
647426,16,high,low,0.153125,36,9,8
647452,29,low,mid,0.2,16,8,3
647486,20,high,low,0.15833333333333333,32,10,7
647717,16,low,high,0.3416666666666667,20,9,10
648006,20,mid,mid,0.19375,27,8,9
648041,4,high,high,0.328125,30,12,10
648063,28,low,low,0.07291666666666667,52,4,12
648077,8,mid,mid,0.20729166666666668,36,4,4
648108,8,mid,mid,0.1625,34,10,5
648116,10,high,low,0.07604166666666666,42,5,4
648122,20,high,mid,0.16666666666666666,32,10,8
648215,4,high,high,0.37916666666666665,9,7,4
648362,7,low,high,0.3572916666666667,22,8,5
648554,4,high,high,0.22604166666666667,33,9,12
